OTUID	JF1	JF10	JF101	JF102	JF103	JF104	JF105	JF106	JF107	JF108	JF109	JF11	JF110	JF111	JF112	JF113	JF114	JF115	JF116	JF117	JF118	JF119	JF12	JF120	JF121	JF122	JF123	JF124	JF125	JF126	JF127	JF128	JF129	JF13	JF130	JF131	JF132	JF14	JF15	JF16	JF17	JF18	JF19	JF2	JF20	JF21	JF22	JF23	JF24	JF25	JF26	JF27	JF28	JF29	JF3	JF30	JF301	JF302	JF303	JF304	JF305	JF306	JF307	JF308	JF309	JF31	JF310	JF311	JF312	JF313	JF314	JF315	JF316	JF317	JF318	JF319	JF32	JF320	JF321	JF322	JF4	JF401	JF402	JF403	JF404	JF405	JF406	JF407	JF408	JF409	JF410	JF411	JF412	JF413	JF414	JF415	JF416	JF417	JF418	JF5	JF7	JF8	JF9
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Sellimonas	0.0	0.0	0.0	0.0	24.0	20.0	17.0	39.0	0.0	51.0	0.0	95.0	0.0	0.0	49.0	0.0	0.0	0.0	17.0	0.0	18.0	0.0	24.0	0.0	0.0	0.0	15.0	0.0	92.0	13.0	18.0	15.0	19.0	0.0	18.0	0.0	19.0	0.0	0.0	0.0	103.0	159.0	0.0	101.0	32.0	57.0	62.0	114.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	59.0	0.0	0.0	202.0	0.0	93.0	0.0	33.0	0.0	0.0	41.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	155.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	107.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella	0.0	0.0	32.0	6.0	0.0	13.0	10.0	0.0	0.0	6.0	13.0	6.0	5.0	6.0	11.0	6.0	12.0	3.0	0.0	8.0	0.0	7.0	0.0	14.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	12.0	0.0	21.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	16.0	12.0	0.0	18.0	0.0	0.0	15.0	0.0	8.0	0.0	34.0	12.0	16.0	0.0	12.0	4.0	0.0	44.0	0.0	3.0	0.0	0.0	0.0	0.0	23.0	10.0	0.0	16.0	0.0	0.0	0.0	14.0	0.0	14.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella 3	5.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	3.0	4.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	6.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__Tyzzerella 4	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	121.0	16.0	133.0	0.0	66.0	0.0	25.0	24.0	22.0	20.0	0.0	76.0	82.0	106.0	64.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	342.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	14.0	86.0	32.0	0.0	50.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Eubacterium] hallii group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Eubacterium] ruminantium group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Eubacterium] ventriosum group	31.0	18.0	32.0	9.0	5.0	18.0	10.0	15.0	13.0	16.0	0.0	78.0	8.0	13.0	68.0	0.0	17.0	3.0	14.0	10.0	14.0	18.0	77.0	7.0	8.0	0.0	0.0	0.0	11.0	27.0	11.0	8.0	12.0	5.0	8.0	7.0	55.0	4.0	24.0	34.0	20.0	40.0	18.0	20.0	16.0	12.0	16.0	32.0	18.0	5.0	7.0	0.0	19.0	15.0	12.0	12.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	51.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	8.0	0.0	46.0	11.0	0.0	35.0	0.0	69.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	21.0	39.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	20.0	0.0	54.0	44.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Eubacterium] xylanophilum group	93.0	15.0	257.0	0.0	107.0	44.0	42.0	12.0	80.0	6.0	56.0	65.0	41.0	32.0	103.0	255.0	26.0	17.0	93.0	68.0	46.0	30.0	57.0	101.0	91.0	29.0	0.0	115.0	68.0	0.0	485.0	15.0	95.0	13.0	27.0	138.0	56.0	79.0	460.0	168.0	19.0	16.0	107.0	84.0	46.0	52.0	84.0	52.0	65.0	146.0	0.0	42.0	244.0	103.0	104.0	81.0	0.0	160.0	0.0	13.0	142.0	36.0	44.0	89.0	23.0	72.0	15.0	77.0	0.0	114.0	57.0	304.0	43.0	25.0	24.0	55.0	43.0	76.0	22.0	0.0	59.0	0.0	268.0	29.0	130.0	31.0	0.0	115.0	52.0	95.0	17.0	0.0	39.0	126.0	246.0	192.0	45.0	206.0	81.0	269.0	111.0	89.0	99.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Ruminococcus] gauvreauii group	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__[Ruminococcus] gnavus group	0.0	0.0	42.0	56.0	0.0	0.0	18.0	21.0	0.0	14.0	73.0	0.0	0.0	0.0	259.0	0.0	0.0	18.0	113.0	35.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	9.0	42.0	11.0	0.0	0.0	14.0	0.0	29.0	28.0	20.0	88.0	0.0	14.0	0.0	47.0	0.0	43.0	16.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	21.0	0.0	0.0	33.0	0.0	13.0	12.0	0.0	232.0	0.0	12.0	42.0	0.0	0.0	0.0	14.0	0.0	76.0	9.0	86.0	6.0	6.0	17.0	155.0	12.0	0.0	30.0	0.0	0.0	0.0	6.0	26.0	6.0	0.0	0.0	0.0	0.0	16.0	0.0	24.0	6.0	127.0	0.0	23.0	16.0	39.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;D_5__uncultured	4.0	0.0	0.0	0.0	0.0	0.0	27.0	48.0	0.0	110.0	0.0	0.0	35.0	0.0	45.0	0.0	24.0	0.0	19.0	51.0	0.0	37.0	63.0	0.0	0.0	0.0	0.0	20.0	11.0	0.0	15.0	0.0	48.0	67.0	70.0	12.0	22.0	7.0	15.0	179.0	0.0	27.0	0.0	23.0	17.0	34.0	10.0	0.0	58.0	44.0	0.0	28.0	0.0	64.0	0.0	38.0	4.0	86.0	0.0	0.0	23.0	5.0	11.0	18.0	0.0	0.0	0.0	0.0	0.0	12.0	20.0	12.0	0.0	0.0	10.0	16.0	53.0	20.0	0.0	5.0	94.0	0.0	14.0	10.0	14.0	0.0	0.0	48.0	0.0	13.0	5.0	15.0	5.0	39.0	0.0	15.0	0.0	36.0	0.0	0.0	0.0	48.0	26.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Lachnospiraceae;__	1283.0	337.0	2680.0	849.0	1690.0	1574.0	1679.0	1527.0	1476.0	2129.0	1348.0	2854.0	2189.0	598.0	2914.0	1421.0	834.0	1167.0	3005.0	1434.0	765.0	886.0	3109.0	2750.0	838.0	554.0	712.0	2091.0	3159.0	1294.0	3253.0	1358.0	1306.0	1031.0	2158.0	2874.0	3295.0	2876.0	1162.0	3057.0	2326.0	3835.0	1234.0	3520.0	5576.0	2069.0	3040.0	1584.0	959.0	2586.0	647.0	2485.0	1833.0	3273.0	2192.0	1905.0	1675.0	2529.0	788.0	398.0	7192.0	948.0	2067.0	1325.0	2166.0	1951.0	1182.0	1106.0	324.0	1810.0	1964.0	4072.0	860.0	1157.0	504.0	2730.0	410.0	2168.0	3116.0	292.0	2982.0	682.0	5352.0	2384.0	6319.0	1694.0	821.0	4122.0	888.0	1248.0	207.0	1900.0	1601.0	3427.0	956.0	1733.0	1433.0	5389.0	1005.0	1946.0	1141.0	3559.0	1768.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Peptococcaceae;D_5__Peptococcus	26.0	6.0	2.0	21.0	24.0	13.0	4.0	0.0	3.0	7.0	45.0	29.0	0.0	11.0	58.0	12.0	5.0	3.0	30.0	11.0	0.0	9.0	29.0	29.0	21.0	7.0	0.0	37.0	0.0	18.0	25.0	0.0	0.0	7.0	6.0	11.0	17.0	30.0	7.0	19.0	38.0	111.0	18.0	50.0	81.0	3.0	32.0	0.0	18.0	27.0	22.0	19.0	14.0	45.0	12.0	34.0	7.0	59.0	8.0	6.0	50.0	15.0	13.0	22.0	0.0	31.0	17.0	10.0	14.0	83.0	53.0	31.0	22.0	4.0	12.0	66.0	8.0	38.0	44.0	0.0	12.0	4.0	109.0	35.0	61.0	30.0	2.0	16.0	4.0	37.0	0.0	16.0	15.0	19.0	5.0	37.0	18.0	168.0	22.0	29.0	43.0	35.0	9.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Peptococcaceae;D_5__uncultured	13.0	4.0	2.0	165.0	260.0	58.0	0.0	8.0	46.0	155.0	33.0	108.0	119.0	28.0	114.0	34.0	61.0	12.0	177.0	40.0	0.0	71.0	112.0	7.0	0.0	24.0	3.0	2.0	147.0	332.0	41.0	0.0	0.0	0.0	0.0	0.0	56.0	5.0	15.0	94.0	56.0	472.0	96.0	200.0	149.0	53.0	155.0	21.0	51.0	310.0	63.0	10.0	4.0	289.0	75.0	203.0	7.0	71.0	0.0	14.0	34.0	38.0	129.0	0.0	5.0	72.0	218.0	0.0	0.0	72.0	46.0	56.0	18.0	10.0	22.0	38.0	144.0	6.0	334.0	3.0	385.0	19.0	102.0	45.0	45.0	62.0	28.0	238.0	0.0	145.0	2.0	2.0	0.0	31.0	34.0	103.0	8.0	53.0	45.0	80.0	82.0	64.0	147.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Peptostreptococcaceae;D_5__Romboutsia	0.0	211.0	4.0	63.0	515.0	13.0	0.0	0.0	0.0	59.0	0.0	31.0	30.0	103.0	4.0	5.0	0.0	58.0	38.0	4.0	0.0	7.0	113.0	8.0	0.0	2.0	257.0	0.0	320.0	31.0	21.0	0.0	0.0	0.0	2.0	0.0	13.0	94.0	42.0	20.0	265.0	278.0	652.0	258.0	452.0	464.0	94.0	41.0	17.0	745.0	39.0	283.0	12.0	190.0	40.0	267.0	0.0	206.0	8.0	165.0	124.0	159.0	123.0	403.0	46.0	38.0	444.0	6.0	119.0	4.0	164.0	0.0	85.0	72.0	135.0	0.0	868.0	404.0	4.0	164.0	194.0	38.0	1593.0	485.0	393.0	106.0	2079.0	312.0	508.0	766.0	425.0	48.0	325.0	530.0	170.0	548.0	550.0	127.0	192.0	352.0	386.0	681.0	309.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Anaerotruncus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	5.0	6.0	2.0	0.0	6.0	3.0	5.0	0.0	3.0	12.0	0.0	0.0	5.0	0.0	0.0	0.0	7.0	3.0	12.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	3.0	0.0	8.0	0.0	21.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	33.0	0.0	5.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Butyricicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	7.0	0.0	0.0	0.0	7.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Candidatus Soleaferrea	0.0	0.0	5.0	0.0	6.0	8.0	16.0	4.0	10.0	0.0	13.0	0.0	8.0	2.0	0.0	6.0	8.0	0.0	30.0	8.0	3.0	0.0	0.0	18.0	14.0	4.0	4.0	8.0	54.0	11.0	49.0	25.0	12.0	10.0	22.0	8.0	0.0	22.0	8.0	9.0	0.0	68.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	6.0	13.0	0.0	0.0	0.0	11.0	0.0	18.0	0.0	28.0	2.0	13.0	0.0	7.0	10.0	0.0	6.0	0.0	27.0	0.0	30.0	8.0	4.0	0.0	5.0	11.0	0.0	17.0	0.0	5.0	0.0	0.0	15.0	0.0	4.0	5.0	5.0	11.0	17.0	5.0	13.0	0.0	26.0	11.0	4.0	0.0	6.0	0.0	7.0	25.0	9.0	3.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Faecalibacterium	16.0	0.0	153.0	140.0	33.0	917.0	674.0	98.0	15.0	2348.0	0.0	25.0	3624.0	0.0	246.0	85.0	93.0	19.0	128.0	22.0	15.0	18.0	20.0	1044.0	27.0	14.0	0.0	23.0	257.0	156.0	8.0	125.0	12.0	45.0	321.0	29.0	888.0	0.0	0.0	0.0	32.0	18.0	10.0	24.0	11.0	20.0	31.0	0.0	16.0	0.0	0.0	20.0	15.0	17.0	19.0	12.0	16.0	30.0	12.0	33.0	94.0	25.0	0.0	10.0	554.0	0.0	37.0	14.0	19.0	20.0	21.0	8.0	38.0	0.0	0.0	0.0	17.0	32.0	10.0	0.0	30.0	0.0	31.0	26.0	28.0	0.0	11.0	28.0	0.0	0.0	0.0	0.0	13.0	27.0	9.0	0.0	0.0	20.0	17.0	24.0	33.0	27.0	15.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__GCA-900066225	0.0	0.0	0.0	0.0	0.0	19.0	0.0	14.0	12.0	19.0	12.0	0.0	0.0	0.0	0.0	14.0	0.0	14.0	29.0	13.0	0.0	7.0	15.0	0.0	0.0	0.0	0.0	9.0	8.0	17.0	0.0	0.0	0.0	21.0	9.0	0.0	36.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	26.0	0.0	0.0	11.0	0.0	0.0	0.0	18.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	6.0	28.0	0.0	0.0	0.0	8.0	0.0	0.0	51.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Harryflintia	18.0	0.0	24.0	0.0	12.0	5.0	22.0	6.0	0.0	0.0	24.0	11.0	0.0	8.0	25.0	9.0	11.0	2.0	21.0	10.0	8.0	0.0	17.0	42.0	0.0	12.0	5.0	19.0	16.0	9.0	95.0	14.0	12.0	0.0	16.0	31.0	40.0	4.0	10.0	51.0	0.0	26.0	20.0	46.0	30.0	9.0	20.0	0.0	0.0	37.0	0.0	16.0	12.0	27.0	0.0	14.0	26.0	10.0	0.0	0.0	50.0	0.0	17.0	0.0	0.0	19.0	0.0	24.0	0.0	56.0	12.0	100.0	11.0	6.0	0.0	15.0	15.0	0.0	0.0	0.0	5.0	0.0	43.0	7.0	69.0	35.0	8.0	65.0	5.0	19.0	0.0	26.0	8.0	26.0	17.0	12.0	27.0	77.0	7.0	12.0	9.0	32.0	4.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Intestinimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	55.0	18.0	0.0	0.0	20.0	40.0	0.0	0.0	0.0	19.0	28.0	0.0	45.0	0.0	15.0	0.0	21.0	0.0	0.0	28.0	0.0	75.0	0.0	12.0	11.0	68.0	24.0	0.0	0.0	27.0	0.0	12.0	0.0	0.0	10.0	0.0	21.0	0.0	0.0	26.0	19.0	0.0	47.0	0.0	32.0	21.0	0.0	16.0	28.0	28.0	0.0	34.0	161.0	56.0	30.0	24.0	0.0	38.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	31.0	0.0	41.0	0.0	30.0	0.0	16.0	0.0	30.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Negativibacillus	0.0	0.0	44.0	26.0	0.0	0.0	36.0	0.0	27.0	70.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	22.0	27.0	0.0	0.0	0.0	14.0	0.0	17.0	35.0	11.0	0.0	0.0	0.0	59.0	50.0	85.0	0.0	9.0	0.0	0.0	0.0	10.0	0.0	24.0	0.0	49.0	0.0	0.0	0.0	21.0	6.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	59.0	12.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Oscillibacter	4.0	0.0	145.0	26.0	21.0	32.0	39.0	11.0	22.0	0.0	28.0	38.0	9.0	38.0	143.0	68.0	57.0	37.0	41.0	15.0	14.0	9.0	50.0	127.0	16.0	12.0	13.0	235.0	50.0	20.0	43.0	17.0	24.0	46.0	110.0	170.0	89.0	62.0	25.0	20.0	13.0	33.0	22.0	22.0	24.0	13.0	44.0	0.0	0.0	105.0	0.0	52.0	21.0	51.0	13.0	0.0	87.0	74.0	10.0	16.0	50.0	19.0	35.0	30.0	0.0	39.0	23.0	21.0	19.0	65.0	127.0	142.0	71.0	0.0	0.0	60.0	0.0	58.0	40.0	7.0	9.0	0.0	71.0	45.0	169.0	50.0	0.0	175.0	0.0	44.0	0.0	171.0	27.0	90.0	35.0	100.0	33.0	389.0	38.0	47.0	0.0	42.0	28.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Oscillospira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	21.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	24.0	0.0	11.0	17.0	34.0	0.0	0.0	101.0	0.0	0.0	0.0	43.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	14.0	0.0	0.0	0.0	23.0	0.0	0.0	12.0	0.0	24.0	0.0	15.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	52.0	24.0	89.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	30.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	11.0	23.0	101.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Pygmaiobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminiclostridium	13.0	0.0	25.0	0.0	26.0	11.0	23.0	0.0	30.0	0.0	0.0	45.0	0.0	11.0	0.0	26.0	0.0	14.0	23.0	0.0	0.0	8.0	0.0	46.0	0.0	20.0	8.0	26.0	0.0	17.0	134.0	22.0	10.0	11.0	0.0	33.0	0.0	20.0	14.0	13.0	21.0	22.0	0.0	24.0	29.0	9.0	17.0	0.0	0.0	27.0	0.0	16.0	0.0	65.0	19.0	36.0	38.0	40.0	29.0	13.0	61.0	41.0	31.0	27.0	0.0	28.0	6.0	30.0	16.0	58.0	151.0	0.0	38.0	0.0	0.0	34.0	23.0	70.0	24.0	9.0	0.0	25.0	23.0	0.0	70.0	21.0	0.0	50.0	12.0	19.0	0.0	23.0	17.0	0.0	64.0	64.0	20.0	105.0	21.0	18.0	0.0	29.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminiclostridium 5	66.0	280.0	164.0	2192.0	77.0	270.0	398.0	82.0	51.0	254.0	161.0	265.0	801.0	461.0	161.0	127.0	394.0	260.0	204.0	50.0	472.0	339.0	1149.0	335.0	104.0	476.0	117.0	365.0	110.0	252.0	428.0	923.0	491.0	121.0	1582.0	414.0	315.0	1123.0	468.0	1919.0	275.0	920.0	81.0	423.0	464.0	246.0	170.0	446.0	534.0	541.0	200.0	483.0	999.0	457.0	453.0	302.0	582.0	32.0	171.0	0.0	498.0	51.0	512.0	76.0	152.0	621.0	18.0	1698.0	21.0	616.0	43.0	353.0	70.0	71.0	19.0	644.0	2057.0	29.0	47.0	17.0	698.0	375.0	104.0	239.0	1685.0	364.0	401.0	1208.0	1165.0	646.0	219.0	228.0	85.0	1590.0	54.0	458.0	59.0	412.0	638.0	495.0	47.0	1688.0	125.0
